property tax,count,percent
586.0,2,0.03289473684210526
590.0,2,0.03289473684210526
597.0,2,0.03289473684210526
601.0,2,0.03289473684210526
604.0,2,0.03289473684210526
236.0,2,0.03289473684210526
2.0,2,0.03289473684210526
9500.0,2,0.03289473684210526
272.0,2,0.03289473684210526
532.0,2,0.03289473684210526
507.0,2,0.03289473684210526
483.0,2,0.03289473684210526
282.0,2,0.03289473684210526
488.0,2,0.03289473684210526
489.0,2,0.03289473684210526
193.0,2,0.03289473684210526
491.0,2,0.03289473684210526
278.0,2,0.03289473684210526
91.0,2,0.03289473684210526
2900.0,2,0.03289473684210526
161.0,2,0.03289473684210526
274.0,2,0.03289473684210526
502.0,2,0.03289473684210526
506.0,2,0.03289473684210526
1223.0,2,0.03289473684210526
583.0,2,0.03289473684210526
580.0,2,0.03289473684210526
8750.0,2,0.03289473684210526
402.0,2,0.03289473684210526
152.0,2,0.03289473684210526
382.0,2,0.03289473684210526
383.0,2,0.03289473684210526
324.0,2,0.03289473684210526
323.0,2,0.03289473684210526
241.0,2,0.03289473684210526
322.0,2,0.03289473684210526
391.0,2,0.03289473684210526
393.0,2,0.03289473684210526
398.0,2,0.03289473684210526
173.0,2,0.03289473684210526
480.0,2,0.03289473684210526
269.0,2,0.03289473684210526
482.0,2,0.03289473684210526
186.0,2,0.03289473684210526
285.0,2,0.03289473684210526
518.0,2,0.03289473684210526
521.0,2,0.03289473684210526
527.0,2,0.03289473684210526
263.0,2,0.03289473684210526
547.0,2,0.03289473684210526
207.0,2,0.03289473684210526
211.0,2,0.03289473684210526
258.0,2,0.03289473684210526
984.0,2,0.03289473684210526
878.0,2,0.03289473684210526
1121.0,2,0.03289473684210526
1059.0,2,0.03289473684210526
816.0,2,0.03289473684210526
730.0,2,0.03289473684210526
2620.0,2,0.03289473684210526
876.0,2,0.03289473684210526
803.0,2,0.03289473684210526
1092.0,2,0.03289473684210526
804.0,2,0.03289473684210526
648.0,2,0.03289473684210526
1480.0,2,0.03289473684210526
1118.0,2,0.03289473684210526
787.0,2,0.03289473684210526
1009.0,2,0.03289473684210526
1020.0,2,0.03289473684210526
1261.0,2,0.03289473684210526
645.0,2,0.03289473684210526
820.0,2,0.03289473684210526
745.0,2,0.03289473684210526
1119.0,2,0.03289473684210526
1040.0,2,0.03289473684210526
934.0,2,0.03289473684210526
1350.0,2,0.03289473684210526
1060.0,2,0.03289473684210526
620.0,2,0.03289473684210526
630.0,2,0.03289473684210526
1190.0,2,0.03289473684210526
966.0,2,0.03289473684210526
998.0,2,0.03289473684210526
2200.0,2,0.03289473684210526
1284.0,2,0.03289473684210526
2180.0,2,0.03289473684210526
680.0,2,0.03289473684210526
2704.0,2,0.03289473684210526
862.0,2,0.03289473684210526
960.0,2,0.03289473684210526
764.0,2,0.03289473684210526
963.0,2,0.03289473684210526
955.0,2,0.03289473684210526
1305.0,2,0.03289473684210526
940.0,2,0.03289473684210526
997.0,2,0.03289473684210526
830.0,2,0.03289473684210526
899.0,2,0.03289473684210526
737.0,2,0.03289473684210526
1050.0,2,0.03289473684210526
1192.0,2,0.03289473684210526
891.0,2,0.03289473684210526
687.0,1,0.01644736842105263
615.0,1,0.01644736842105263
606.0,1,0.01644736842105263
624.0,1,0.01644736842105263
613.0,1,0.01644736842105263
614.0,1,0.01644736842105263
538.0,1,0.01644736842105263
616.0,1,0.01644736842105263
657.0,1,0.01644736842105263
566.0,1,0.01644736842105263
565.0,1,0.01644736842105263
628.0,1,0.01644736842105263
626.0,1,0.01644736842105263
842.0,1,0.01644736842105263
602.0,1,0.01644736842105263
313700.0,1,0.01644736842105263
631.0,1,0.01644736842105263
632.0,1,0.01644736842105263
592.0,1,0.01644736842105263
591.0,1,0.01644736842105263
633.0,1,0.01644736842105263
638.0,1,0.01644736842105263
639.0,1,0.01644736842105263
2860.0,1,0.01644736842105263
640.0,1,0.01644736842105263
641.0,1,0.01644736842105263
578.0,1,0.01644736842105263
522.0,1,0.01644736842105263
686.0,1,0.01644736842105263
659.0,1,0.01644736842105263
523.0,1,0.01644736842105263
524.0,1,0.01644736842105263
3151.0,1,0.01644736842105263
2709.0,1,0.01644736842105263
784.0,1,0.01644736842105263
427.0,1,0.01644736842105263
573.0,1,0.01644736842105263
660.0,1,0.01644736842105263
556.0,1,0.01644736842105263
665.0,1,0.01644736842105263
554.0,1,0.01644736842105263
2849.0,1,0.01644736842105263
673.0,1,0.01644736842105263
2661.0,1,0.01644736842105263
543.0,1,0.01644736842105263
2863.0,1,0.01644736842105263
541.0,1,0.01644736842105263
540.0,1,0.01644736842105263
563.0,1,0.01644736842105263
539.0,1,0.01644736842105263
535.0,1,0.01644736842105263
674.0,1,0.01644736842105263
678.0,1,0.01644736842105263
531.0,1,0.01644736842105263
679.0,1,0.01644736842105263
526.0,1,0.01644736842105263
684.0,1,0.01644736842105263
646.0,1,0.01644736842105263
770.0,1,0.01644736842105263
572.0,1,0.01644736842105263
778.0,1,0.01644736842105263
432.0,1,0.01644736842105263
782.0,1,0.01644736842105263
429.0,1,0.01644736842105263
428.0,1,0.01644736842105263
466.0,1,0.01644736842105263
783.0,1,0.01644736842105263
751.0,1,0.01644736842105263
748.0,1,0.01644736842105263
514.0,1,0.01644736842105263
694.0,1,0.01644736842105263
512.0,1,0.01644736842105263
510.0,1,0.01644736842105263
509.0,1,0.01644736842105263
696.0,1,0.01644736842105263
704.0,1,0.01644736842105263
705.0,1,0.01644736842105263
504.0,1,0.01644736842105263
503.0,1,0.01644736842105263
710.0,1,0.01644736842105263
499.0,1,0.01644736842105263
498.0,1,0.01644736842105263
497.0,1,0.01644736842105263
711.0,1,0.01644736842105263
717.0,1,0.01644736842105263
719.0,1,0.01644736842105263
780.0,1,0.01644736842105263
435.0,1,0.01644736842105263
571.0,1,0.01644736842105263
436.0,1,0.01644736842105263
569.0,1,0.01644736842105263
568.0,1,0.01644736842105263
519.0,1,0.01644736842105263
688.0,1,0.01644736842105263
691.0,1,0.01644736842105263
515.0,1,0.01644736842105263
465.0,1,0.01644736842105263
752.0,1,0.01644736842105263
463.0,1,0.01644736842105263
460.0,1,0.01644736842105263
754.0,1,0.01644736842105263
757.0,1,0.01644736842105263
760.0,1,0.01644736842105263
454.0,1,0.01644736842105263
761.0,1,0.01644736842105263
2936.0,1,0.01644736842105263
449.0,1,0.01644736842105263
762.0,1,0.01644736842105263
446.0,1,0.01644736842105263
767.0,1,0.01644736842105263
443.0,1,0.01644736842105263
295.0,1,0.01644736842105263
777.0,1,0.01644736842105263
439.0,1,0.01644736842105263
437.0,1,0.01644736842105263
973.0,1,0.01644736842105263
331.0,1,0.01644736842105263
967.0,1,0.01644736842105263
410.0,1,0.01644736842105263
423.0,1,0.01644736842105263
786.0,1,0.01644736842105263
790.0,1,0.01644736842105263
419.0,1,0.01644736842105263
418.0,1,0.01644736842105263
2977.0,1,0.01644736842105263
416.0,1,0.01644736842105263
415.0,1,0.01644736842105263
791.0,1,0.01644736842105263
798.0,1,0.01644736842105263
412.0,1,0.01644736842105263
799.0,1,0.01644736842105263
406.0,1,0.01644736842105263
881.0,1,0.01644736842105263
806.0,1,0.01644736842105263
807.0,1,0.01644736842105263
814.0,1,0.01644736842105263
818.0,1,0.01644736842105263
396.0,1,0.01644736842105263
394.0,1,0.01644736842105263
819.0,1,0.01644736842105263
822.0,1,0.01644736842105263
828.0,1,0.01644736842105263
389.0,1,0.01644736842105263
387.0,1,0.01644736842105263
829.0,1,0.01644736842105263
840.0,1,0.01644736842105263
381.0,1,0.01644736842105263
841.0,1,0.01644736842105263
362.0,1,0.01644736842105263
843.0,1,0.01644736842105263
3025.0,1,0.01644736842105263
845.0,1,0.01644736842105263
373.0,1,0.01644736842105263
846.0,1,0.01644736842105263
847.0,1,0.01644736842105263
852.0,1,0.01644736842105263
854.0,1,0.01644736842105263
367.0,1,0.01644736842105263
366.0,1,0.01644736842105263
856.0,1,0.01644736842105263
379.0,1,0.01644736842105263
857.0,1,0.01644736842105263
858.0,1,0.01644736842105263
859.0,1,0.01644736842105263
860.0,1,0.01644736842105263
355.0,1,0.01644736842105263
352.0,1,0.01644736842105263
351.0,1,0.01644736842105263
3063.0,1,0.01644736842105263
349.0,1,0.01644736842105263
871.0,1,0.01644736842105263
873.0,1,0.01644736842105263
874.0,1,0.01644736842105263
880.0,1,0.01644736842105263
2792.0,1,0.01644736842105263
882.0,1,0.01644736842105263
965.0,1,0.01644736842105263
2779.0,1,0.01644736842105263
785.0,1,0.01644736842105263
975.0,1,0.01644736842105263
974.0,1,0.01644736842105263
333.0,1,0.01644736842105263
725.0,1,0.01644736842105263
902.0,1,0.01644736842105263
907.0,1,0.01644736842105263
910.0,1,0.01644736842105263
911.0,1,0.01644736842105263
912.0,1,0.01644736842105263
915.0,1,0.01644736842105263
916.0,1,0.01644736842105263
926.0,1,0.01644736842105263
892.0,1,0.01644736842105263
928.0,1,0.01644736842105263
929.0,1,0.01644736842105263
931.0,1,0.01644736842105263
937.0,1,0.01644736842105263
311.0,1,0.01644736842105263
943.0,1,0.01644736842105263
308.0,1,0.01644736842105263
307.0,1,0.01644736842105263
958.0,1,0.01644736842105263
304.0,1,0.01644736842105263
302.0,1,0.01644736842105263
3120.0,1,0.01644736842105263
980.0,1,0.01644736842105263
1081.0,1,0.01644736842105263
1080.0,1,0.01644736842105263
254.0,1,0.01644736842105263
898.0,1,0.01644736842105263
288.0,1,0.01644736842105263
287.0,1,0.01644736842105263
985.0,1,0.01644736842105263
988.0,1,0.01644736842105263
990.0,1,0.01644736842105263
992.0,1,0.01644736842105263
995.0,1,0.01644736842105263
996.0,1,0.01644736842105263
2750.0,1,0.01644736842105263
1008.0,1,0.01644736842105263
1015.0,1,0.01644736842105263
1021.0,1,0.01644736842105263
617.0,1,0.01644736842105263
1034.0,1,0.01644736842105263
268.0,1,0.01644736842105263
1035.0,1,0.01644736842105263
1041.0,1,0.01644736842105263
1045.0,1,0.01644736842105263
1046.0,1,0.01644736842105263
1056.0,1,0.01644736842105263
1057.0,1,0.01644736842105263
1063.0,1,0.01644736842105263
1071.0,1,0.01644736842105263
1072.0,1,0.01644736842105263
724.0,1,0.01644736842105263
1816.0,1,0.01644736842105263
487.0,1,0.01644736842105263
1230.0,1,0.01644736842105263
202.0,1,0.01644736842105263
1195.0,1,0.01644736842105263
3243.0,1,0.01644736842105263
1201.0,1,0.01644736842105263
1172.0,1,0.01644736842105263
1203.0,1,0.01644736842105263
1211.0,1,0.01644736842105263
1440.0,1,0.01644736842105263
1214.0,1,0.01644736842105263
1218.0,1,0.01644736842105263
1219.0,1,0.01644736842105263
1224.0,1,0.01644736842105263
1233.0,1,0.01644736842105263
1111.0,1,0.01644736842105263
1234.0,1,0.01644736842105263
1240.0,1,0.01644736842105263
3368.0,1,0.01644736842105263
1210.0,1,0.01644736842105263
2707.0,1,0.01644736842105263
214.0,1,0.01644736842105263
1165.0,1,0.01644736842105263
246.0,1,0.01644736842105263
1094.0,1,0.01644736842105263
1097.0,1,0.01644736842105263
1102.0,1,0.01644736842105263
1105.0,1,0.01644736842105263
1193.0,1,0.01644736842105263
206.0,1,0.01644736842105263
1187.0,1,0.01644736842105263
1184.0,1,0.01644736842105263
2105.0,1,0.01644736842105263
2112.0,1,0.01644736842105263
2173.0,1,0.01644736842105263
2176.0,1,0.01644736842105263
4900.0,1,0.01644736842105263
2186.0,1,0.01644736842105263
2209.0,1,0.01644736842105263
2236.0,1,0.01644736842105263
2240.0,1,0.01644736842105263
2260.0,1,0.01644736842105263
5032.0,1,0.01644736842105263
5160.0,1,0.01644736842105263
5200.0,1,0.01644736842105263
2300.0,1,0.01644736842105263
5470.0,1,0.01644736842105263
2309.0,1,0.01644736842105263
2317.0,1,0.01644736842105263
5500.0,1,0.01644736842105263
1999.0,1,0.01644736842105263
1449.0,1,0.01644736842105263
1521.0,1,0.01644736842105263
1438.0,1,0.01644736842105263
1176.0,1,0.01644736842105263
1180.0,1,0.01644736842105263
3200.0,1,0.01644736842105263
1110.0,1,0.01644736842105263
1112.0,1,0.01644736842105263
727.0,1,0.01644736842105263
1434.0,1,0.01644736842105263
1384.0,1,0.01644736842105263
1385.0,1,0.01644736842105263
1396.0,1,0.01644736842105263
1398.0,1,0.01644736842105263
3461.0,1,0.01644736842105263
1409.0,1,0.01644736842105263
1410.0,1,0.01644736842105263
2700.0,1,0.01644736842105263
1420.0,1,0.01644736842105263
1424.0,1,0.01644736842105263
1427.0,1,0.01644736842105263
3500.0,1,0.01644736842105263
1435.0,1,0.01644736842105263
1115.0,1,0.01644736842105263
1312.0,1,0.01644736842105263
1311.0,1,0.01644736842105263
618.0,1,0.01644736842105263
1308.0,1,0.01644736842105263
1272.0,1,0.01644736842105263
1301.0,1,0.01644736842105263
1265.0,1,0.01644736842105263
1270.0,1,0.01644736842105263
1290.0,1,0.01644736842105263
1299.0,1,0.01644736842105263
1278.0,1,0.01644736842105263
1267.0,1,0.01644736842105263
1375.0,1,0.01644736842105263
1367.0,1,0.01644736842105263
1360.0,1,0.01644736842105263
1345.0,1,0.01644736842105263
232.0,1,0.01644736842105263
1123.0,1,0.01644736842105263
1134.0,1,0.01644736842105263
1140.0,1,0.01644736842105263
1142.0,1,0.01644736842105263
1143.0,1,0.01644736842105263
1144.0,1,0.01644736842105263
224.0,1,0.01644736842105263
1146.0,1,0.01644736842105263
222.0,1,0.01644736842105263
1149.0,1,0.01644736842105263
1156.0,1,0.01644736842105263
219.0,1,0.01644736842105263
1157.0,1,0.01644736842105263
1163.0,1,0.01644736842105263
216.0,1,0.01644736842105263
1252.0,1,0.01644736842105263
1256.0,1,0.01644736842105263
1212.0,1,0.01644736842105263
1356.0,1,0.01644736842105263
1323.0,1,0.01644736842105263
1325.0,1,0.01644736842105263
1329.0,1,0.01644736842105263
1335.0,1,0.01644736842105263
1336.0,1,0.01644736842105263
4830.0,1,0.01644736842105263
2100.0,1,0.01644736842105263
